,ID Emprego,Categoria Emprego,Faixa Salarial de,Faixa Salarial até
1479,544516,"Technology, Data & Innovation",75000.0,160000.0
1480,530814,"Legal Affairs Policy, Research & Analysis",71423.0,107032.0
1481,541618,"Administration & Human Resources Legal Affairs Public Safety, Inspections, & Enforcement",51000.0,51000.0
1482,549947,Constituent Services & Community Programs,127410.0,137410.0
1483,524412,Administration & Human Resources,39963.0,49927.0
1484,542463,"Finance, Accounting, & Procurement",47418.0,69462.0
1485,534706,"Finance, Accounting, & Procurement Policy, Research & Analysis",141766.0,141766.0
1486,538072,Constituent Services & Community Programs,58700.0,192152.0
1487,549035,"Finance, Accounting, & Procurement Policy, Research & Analysis",185886.0,185886.0
1488,533533,"Communications & Intergovernmental Affairs Policy, Research & Analysis",58700.0,161534.0
1489,551469,"Engineering, Architecture, & Planning",59661.0,80000.0
1490,541769,Legal Affairs,71423.0,107032.0
1491,551049,Constituent Services & Community Programs,60718.0,69826.0
1492,539847,"Public Safety, Inspections, & Enforcement",51345.0,73495.0
1493,542888,"Public Safety, Inspections, & Enforcement Social Services",51079.0,80478.0
1494,542157,"Finance, Accounting, & Procurement",60718.0,69826.0
1495,519585,Social Services,73027.0,87622.0
1496,483469,Social Services,36390.0,41848.0
1497,548327,"Engineering, Architecture, & Planning",81951.0,94244.0
1498,545125,Legal Affairs,95000.0,110000.0
1499,534222,Constituent Services & Community Programs,41660.0,47909.0
1500,534222,Constituent Services & Community Programs,41660.0,47909.0
1501,523851,"Engineering, Architecture, & Planning Policy, Research & Analysis",74650.0,109409.0
1502,540457,Health,82.23,117.52
1503,535749,Health,58700.0,120000.0
1504,552436,Legal Affairs,75121.0,153666.0
1505,499219,Health,97850.0,97850.0
1506,529598,Health Building Operations & Maintenance,58700.0,63301.0
1507,539046,Legal Affairs,63228.0,96526.0
1508,541026,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,38333.0,63794.0
1509,526358,"Technology, Data & Innovation",44404.0,65888.0
1510,535948,Health,58700.0,120000.0
1511,522096,"Finance, Accounting, & Procurement",140000.0,165000.0
1512,549405,Constituent Services & Community Programs Social Services,85000.0,100000.0
1513,229124,Health,48900.0,69042.0
1514,540190,"Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
1515,541340,"Finance, Accounting, & Procurement",110000.0,133900.0
1516,532666,Social Services,58700.0,102226.0
1517,531761,"Constituent Services & Community Programs Policy, Research & Analysis Social Services",84468.0,97138.0
1518,531179,"Policy, Research & Analysis",75504.0,86830.0
1519,521300,Legal Affairs,79620.0,91563.0
1520,546752,"Finance, Accounting, & Procurement Technology, Data & Innovation Policy, Research & Analysis",72038.0,192152.0
1521,550573,Constituent Services & Community Programs,38333.0,44083.0
1522,467397,"Public Safety, Inspections, & Enforcement",61555.0,61555.0
1523,538144,"Finance, Accounting, & Procurement",64857.0,98100.0
1524,527398,Administration & Human Resources Health Building Operations & Maintenance,15.4502,15.4502
1525,522096,"Finance, Accounting, & Procurement",140000.0,165000.0
1526,535732,"Public Safety, Inspections, & Enforcement",60132.0,69152.0
1527,535152,"Policy, Research & Analysis",75504.0,94761.0
1528,521103,Administration & Human Resources,36390.0,55228.0
1529,541261,Health,47418.0,54531.0
1530,548938,"Public Safety, Inspections, & Enforcement",56761.0,65275.0
1531,526065,Constituent Services & Community Programs,54100.0,83981.0
1532,528911,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Technology, Data & Innovation Social Services",63301.0,120510.0
1533,551575,Constituent Services & Community Programs,74650.0,85847.0
1534,535354,"Technology, Data & Innovation",85000.0,105000.0
1535,541940,"Public Safety, Inspections, & Enforcement",58700.0,161534.0
1536,534210,"Engineering, Architecture, & Planning",64922.0,139050.0
1537,527105,Administration & Human Resources,42150.0,48473.0
1538,546513,"Policy, Research & Analysis",70611.0,105138.0
1539,531015,Legal Affairs,73579.0,133040.0
1540,540462,Health,78.04,83.61
1541,550417,Communications & Intergovernmental Affairs,54100.0,83981.0
1542,534236,"Engineering, Architecture, & Planning",74773.0,76650.0
1543,551759,"Engineering, Architecture, & Planning",73294.0,84288.0
1544,538156,"Finance, Accounting, & Procurement",50291.0,57835.0
1545,522211,"Health Policy, Research & Analysis",64140.0,64140.0
1546,536685,"Finance, Accounting, & Procurement Social Services",25.954,29.8473
1547,536141,Legal Affairs,82137.0,85563.0
1548,544979,"Finance, Accounting, & Procurement",74000.0,74000.0
1549,551588,Administration & Human Resources,38333.0,44083.0
1550,533524,"Engineering, Architecture, & Planning",75504.0,86830.0
1551,521195,Social Services,58695.0,67499.0
1552,542911,Administration & Human Resources Social Services,53057.0,77124.0
1553,549953,Constituent Services & Community Programs,38333.0,44083.0
1554,518843,"Finance, Accounting, & Procurement",54100.0,83981.0
1555,528579,"Engineering, Architecture, & Planning",72038.0,192152.0
1556,551750,Communications & Intergovernmental Affairs,426.24,426.24
1557,470722,"Finance, Accounting, & Procurement",36390.0,50000.0
1558,538270,"Engineering, Architecture, & Planning",60000.0,65000.0
1559,544066,"Public Safety, Inspections, & Enforcement",21.9436,29.5665
1560,539183,Constituent Services & Community Programs Health,47418.0,54531.0
1561,486612,Administration & Human Resources Social Services,60793.0,69912.0
1562,531036,Administration & Human Resources,54100.0,62215.0
1563,542108,Legal Affairs,40017.0,46019.0
1564,548934,"Public Safety, Inspections, & Enforcement",53563.0,61800.0
1565,460437,"Technology, Data & Innovation",16.02,19.3
1566,533008,Administration & Human Resources,15.5,19.9
1567,549406,"Finance, Accounting, & Procurement Policy, Research & Analysis",55000.0,65000.0
1568,540011,"Communications & Intergovernmental Affairs Legal Affairs Public Safety, Inspections, & Enforcement",84000.0,167610.0
1569,532232,Legal Affairs,63228.0,80000.0
1570,537113,"Engineering, Architecture, & Planning",74650.0,109409.0
1571,546277,Social Services,54100.0,83981.0
1572,433426,Constituent Services & Community Programs,60193.0,83000.0
1573,550936,"Constituent Services & Community Programs Engineering, Architecture, & Planning Building Operations & Maintenance Public Safety, Inspections, & Enforcement",62475.0,78345.0
1574,543513,"Health Technology, Data & Innovation",78795.0,113300.0
1575,518113,Building Operations & Maintenance Social Services,36390.0,41848.0
1576,519082,"Communications & Intergovernmental Affairs Policy, Research & Analysis",85000.0,100000.0
1577,534702,"Engineering, Architecture, & Planning",57078.0,85646.0
1578,551319,"Engineering, Architecture, & Planning",65208.0,95993.0
1579,519463,Legal Affairs,77688.0,137000.0
1580,530279,Constituent Services & Community Programs,19.9179,23.0
1581,537533,Constituent Services & Community Programs Social Services,54100.0,62215.0
1582,538109,Legal Affairs,71423.0,82137.0
1583,531505,Administration & Human Resources,40017.0,62820.0
1584,483154,"Policy, Research & Analysis",56013.0,84862.0
1585,471337,"Public Safety, Inspections, & Enforcement",45722.0,52580.0
1586,524854,Legal Affairs,63228.0,72712.0
1587,537835,"Engineering, Architecture, & Planning Policy, Research & Analysis",72038.0,192152.0
1588,543554,"Technology, Data & Innovation",58700.0,135000.0
1589,540644,Administration & Human Resources,43929.0,57093.0
1590,496765,Health,70806.0,87685.0
1591,541620,"Legal Affairs Public Safety, Inspections, & Enforcement",62397.0,62397.0
1592,541272,"Engineering, Architecture, & Planning",84451.0,84451.0
1593,542543,"Finance, Accounting, & Procurement",60193.0,90704.0
1594,536399,Administration & Human Resources,70000.0,80000.0
1595,535131,Constituent Services & Community Programs Communications & Intergovernmental Affairs,54100.0,83981.0
1596,536013,Social Services,58700.0,84000.0
1597,552389,"Finance, Accounting, & Procurement",110000.0,133900.0
1598,537438,Legal Affairs,75121.0,133040.0
1599,526622,Constituent Services & Community Programs,54100.0,54100.0
1600,548647,"Communications & Intergovernmental Affairs Policy, Research & Analysis",65000.0,85000.0
1601,532238,"Public Safety, Inspections, & Enforcement",45113.0,55000.0
1602,534953,"Public Safety, Inspections, & Enforcement",100000.0,115000.0
1603,550634,"Finance, Accounting, & Procurement",64857.0,98100.0
1604,532485,"Health Policy, Research & Analysis",96772.0,135000.0
1605,544735,"Finance, Accounting, & Procurement",84451.0,113550.0
1606,552555,"Engineering, Architecture, & Planning",80557.0,111917.0
1607,518867,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Policy, Research & Analysis",75504.0,86830.0
1608,501613,Building Operations & Maintenance Social Services,31.87,31.87
1609,547817,Social Services,100000.0,115927.0
1610,529467,"Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis Social Services",51233.0,70735.0
1611,532889,Building Operations & Maintenance,298.24,347.2
1612,546766,Administration & Human Resources,40017.0,62820.0
1613,531613,"Finance, Accounting, & Procurement",65000.0,79000.0
1614,548965,"Technology, Data & Innovation Social Services",92194.0,106023.0
1615,535192,"Technology, Data & Innovation",110000.0,115000.0
1616,549408,Administration & Human Resources,32850.0,40017.0
1617,536362,Legal Affairs,95000.0,105000.0
1618,551683,Building Operations & Maintenance,57078.0,85646.0
1619,450631,"Technology, Data & Innovation",58700.0,125000.0
1620,538995,"Administration & Human Resources Finance, Accounting, & Procurement",50000.0,55000.0
1621,552525,Constituent Services & Community Programs,60000.0,70000.0
1622,533902,Administration & Human Resources Social Services,32520.0,42191.0
1623,525859,Communications & Intergovernmental Affairs,57500.0,69500.0
1624,549895,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",57078.0,85646.0
1625,521300,Legal Affairs,79620.0,91563.0
1626,508375,"Technology, Data & Innovation",75000.0,140000.0
1627,535148,"Engineering, Architecture, & Planning",74650.0,109409.0
1628,509195,Communications & Intergovernmental Affairs,100000.0,126439.0
1629,535568,Constituent Services & Community Programs Social Services,64749.0,134280.0
1630,551352,Communications & Intergovernmental Affairs,45000.0,50000.0
1631,508043,Social Services,73027.0,83981.0
1632,545807,"Constituent Services & Community Programs Engineering, Architecture, & Planning",57078.0,85646.0
1633,521200,"Engineering, Architecture, & Planning",67757.0,80000.0
1634,540781,"Engineering, Architecture, & Planning Finance, Accounting, & Procurement",75504.0,94761.0
1635,521652,"Policy, Research & Analysis",59422.0,92758.0
1636,513121,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Policy, Research & Analysis",54100.0,83981.0
1637,533030,"Public Safety, Inspections, & Enforcement",54410.0,81645.0
1638,499467,Building Operations & Maintenance,59497.0,59497.0
1639,499467,Building Operations & Maintenance,59497.0,59497.0
1640,541356,"Legal Affairs Public Safety, Inspections, & Enforcement",70877.0,70877.0
1641,550697,"Finance, Accounting, & Procurement",15.5,19.9
1642,543626,Constituent Services & Community Programs Social Services,54100.0,62215.0
1643,538166,"Policy, Research & Analysis",72038.0,192152.0
1644,548986,"Policy, Research & Analysis",56013.0,73243.0
1645,500128,Social Services,75504.0,86830.0
1646,537200,Communications & Intergovernmental Affairs,80000.0,90000.0
1647,468514,"Health Public Safety, Inspections, & Enforcement",31377.0,38741.0
1648,540781,"Engineering, Architecture, & Planning Finance, Accounting, & Procurement",75504.0,94761.0
1649,531154,Constituent Services & Community Programs,50295.0,77666.0
1650,535008,"Engineering, Architecture, & Planning",57078.0,65640.0
1651,391494,Health,79802.0,79802.0
1652,539175,"Health Public Safety, Inspections, & Enforcement",45722.0,45722.0
1653,551596,Constituent Services & Community Programs,54997.0,63247.0
1654,533323,"Engineering, Architecture, & Planning",85000.0,95000.0
1655,528179,"Engineering, Architecture, & Planning Social Services",80557.0,111917.0
1656,552365,Legal Affairs,71423.0,82137.0
1657,471126,Health Social Services,34612.0,39804.0
1658,542849,"Engineering, Architecture, & Planning",64922.0,173486.0
1659,545021,"Engineering, Architecture, & Planning",64922.0,173486.0
1660,541396,Health,79.23,84.86
1661,549660,Administration & Human Resources,62470.0,80008.0
1662,547502,"Engineering, Architecture, & Planning",74650.0,85847.0
1663,551580,Constituent Services & Community Programs,74650.0,85847.0
1664,545815,"Technology, Data & Innovation",42798.0,49218.0
1665,552474,Legal Affairs,79620.0,117541.0
1666,524428,"Technology, Data & Innovation",81951.0,94244.0
1667,462399,Constituent Services & Community Programs Communications & Intergovernmental Affairs,53057.0,77124.0
1668,515906,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Engineering, Architecture, & Planning",80931.0,208826.0
1669,540904,"Legal Affairs Public Safety, Inspections, & Enforcement Social Services",62215.0,62215.0
1670,550674,Legal Affairs,84451.0,105000.0
1671,521339,"Legal Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",58700.0,161534.0
1672,525832,Health,52647.0,65000.0
1673,552774,Constituent Services & Community Programs,38333.0,44083.0
1674,523533,"Public Safety, Inspections, & Enforcement",57500.0,69500.0
1675,550372,Administration & Human Resources Building Operations & Maintenance,54100.0,83981.0
1676,550372,Administration & Human Resources Building Operations & Maintenance,54100.0,83981.0
1677,509514,Health,86520.0,86520.0
1678,545968,Legal Affairs,63228.0,72712.0
1679,550634,"Finance, Accounting, & Procurement",64857.0,98100.0
1680,540829,"Policy, Research & Analysis",54100.0,62215.0
1681,531287,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,73806.0
1682,527858,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,73806.0
1683,513121,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Policy, Research & Analysis",54100.0,83981.0
1684,534318,"Technology, Data & Innovation Policy, Research & Analysis",57500.0,69500.0
1685,546194,Legal Affairs,79620.0,91563.0
1686,520786,"Engineering, Architecture, & Planning",74650.0,109409.0
1687,466860,"Finance, Accounting, & Procurement",50972.0,82730.0
1688,500106,"Finance, Accounting, & Procurement",58700.0,161534.0
1689,209609,Clerical & Administrative Support,28965.0,43152.0
1690,542236,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,94715.0,102052.0
1691,544853,Legal Affairs,62397.0,71757.0
1692,550304,"Administration & Human Resources Engineering, Architecture, & Planning",105000.0,115000.0
1693,543625,"Health Policy, Research & Analysis",96772.0,120000.0
1694,533489,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Policy, Research & Analysis Social Services",55208.0,79732.0
1695,531921,Constituent Services & Community Programs Legal Affairs,54100.0,83981.0
1696,550427,Building Operations & Maintenance,39062.0,65449.0
1697,543373,"Engineering, Architecture, & Planning",74650.0,109409.0
1698,439114,Health Social Services,73027.0,90000.0
1699,538195,"Public Safety, Inspections, & Enforcement",150000.0,165000.0
1700,550142,"Engineering, Architecture, & Planning",105000.0,105000.0
1701,533706,Constituent Services & Community Programs,58449.0,67216.0
1702,547441,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",15.5,19.9
1703,533113,Constituent Services & Community Programs,54100.0,83981.0
1704,512652,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,36390.0,41848.0
1705,537778,"Technology, Data & Innovation",120000.0,128000.0
1706,535152,"Policy, Research & Analysis",75504.0,94761.0
1707,535670,Constituent Services & Community Programs Communications & Intergovernmental Affairs,67422.0,75000.0
1708,534100,"Legal Affairs Public Safety, Inspections, & Enforcement",79620.0,100000.0
1709,536328,Health,46.7039,53.7094
1710,538995,"Administration & Human Resources Finance, Accounting, & Procurement",50000.0,55000.0
1711,546676,"Finance, Accounting, & Procurement Policy, Research & Analysis",36812.0,84395.0
1712,552396,"Finance, Accounting, & Procurement",170000.0,200000.0
1713,471484,"Technology, Data & Innovation",75000.0,180000.0
1714,541734,Legal Affairs,64922.0,173486.0
1715,533535,"Policy, Research & Analysis",94283.0,108426.0
1716,534637,"Finance, Accounting, & Procurement",100000.0,115000.0
1717,550758,Administration & Human Resources,70611.0,105138.0
1718,540473,"Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
1719,538038,"Technology, Data & Innovation Policy, Research & Analysis",94283.0,122290.0
1720,518495,Constituent Services & Community Programs,60132.0,69152.0
1721,541417,"Engineering, Architecture, & Planning",67757.0,98128.0
1722,495786,"Technology, Data & Innovation",0.0,140000.0
1723,535751,Legal Affairs,52123.0,60000.0
1724,548464,"Finance, Accounting, & Procurement Policy, Research & Analysis",83399.0,83399.0
1725,367690,"Technology, Data & Innovation",69618.0,80061.0
1726,552661,"Finance, Accounting, & Procurement",15.5,19.9
1727,546335,Communications & Intergovernmental Affairs,36390.0,41848.0
1728,540154,"Technology, Data & Innovation",75504.0,94761.0
1729,523152,Building Operations & Maintenance,34612.0,39804.0
1730,502219,"Engineering, Architecture, & Planning",64922.0,173486.0
1731,551093,Building Operations & Maintenance,15.5,19.3
1732,534687,"Technology, Data & Innovation",92194.0,119610.0
1733,533889,Building Operations & Maintenance Social Services,369.53,369.53
1734,534228,"Engineering, Architecture, & Planning",85000.0,100000.0
1735,549167,"Technology, Data & Innovation",58700.0,120000.0
1736,536167,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,78232.0
1737,536893,Legal Affairs,43197.0,49677.0
1738,532083,Legal Affairs,63228.0,96526.0
1739,376049,"Legal Affairs Policy, Research & Analysis",58152.0,74479.0
1740,532151,Administration & Human Resources,36390.0,55228.0
1741,550801,Administration & Human Resources,100000.0,130000.0
1742,541171,Health,39963.0,45957.0
1743,552464,Legal Affairs,115000.0,125000.0
1744,530900,Social Services,51999.0,59800.0
1745,536719,Administration & Human Resources Social Services,53057.0,77124.0
1746,539020,Communications & Intergovernmental Affairs,56148.0,79283.0
1747,533355,"Engineering, Architecture, & Planning",75000.0,90000.0
1748,549375,"Engineering, Architecture, & Planning",51413.0,59125.0
1749,527778,Building Operations & Maintenance,39.9,39.9
1750,527295,Social Services,51079.0,58741.0
1751,548701,"Administration & Human Resources Policy, Research & Analysis",94715.0,110000.0
1752,546602,Administration & Human Resources Communications & Intergovernmental Affairs,53057.0,61015.0
1753,527784,Building Operations & Maintenance,62.88,62.88
1754,541835,Legal Affairs,77000.0,93500.0
1755,352367,"Finance, Accounting, & Procurement",42288.0,59400.0
1756,549925,"Engineering, Architecture, & Planning",51413.0,59125.0
1757,531513,"Technology, Data & Innovation",100000.0,180000.0
1758,541362,"Policy, Research & Analysis",88936.0,223761.0
1759,529766,"Finance, Accounting, & Procurement",65232.0,65232.0
1760,535487,Building Operations & Maintenance,42712.0,54386.0
1761,544492,Health,38811.0,44633.0
1762,376356,Legal Affairs,35330.0,40629.0
1763,376356,Legal Affairs,35330.0,40629.0
1764,529391,Social Services,38333.0,44083.0
1765,466040,"Administration & Human Resources Policy, Research & Analysis",75504.0,86830.0
1766,531264,"Finance, Accounting, & Procurement",64922.0,173486.0
1767,550263,"Finance, Accounting, & Procurement",95000.0,135000.0
1768,472791,"Policy, Research & Analysis",56013.0,84862.0
1769,531501,Administration & Human Resources,60213.0,89822.0
1770,527385,"Engineering, Architecture, & Planning Health",57078.0,75000.0
1771,541358,"Engineering, Architecture, & Planning",80557.0,111917.0
1772,540477,"Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
1773,531921,Constituent Services & Community Programs Legal Affairs,54100.0,83981.0
1774,533510,Communications & Intergovernmental Affairs Social Services,54100.0,62215.0
1775,550335,Building Operations & Maintenance,95000.0,100000.0
1776,550335,Building Operations & Maintenance,95000.0,100000.0
1777,533281,"Finance, Accounting, & Procurement",60000.0,60000.0
1778,539356,"Public Safety, Inspections, & Enforcement",36390.0,55228.0
1779,268880,Social Services,60435.0,103044.0
1780,522877,"Policy, Research & Analysis",62470.0,80008.0
1781,549796,"Technology, Data & Innovation",51345.0,59047.0
1782,538242,Social Services,36627.0,41388.0
1783,546545,"Policy, Research & Analysis",150000.0,165000.0
1784,552915,"Legal Affairs Public Safety, Inspections, & Enforcement",50000.0,50000.0
1785,541261,Health,47418.0,54531.0
1786,544000,"Health Legal Affairs Public Safety, Inspections, & Enforcement Social Services",70000.0,70000.0
1787,535865,"Engineering, Architecture, & Planning",67757.0,77921.0
1788,527762,Administration & Human Resources Building Operations & Maintenance,58700.0,161534.0
1789,550321,Communications & Intergovernmental Affairs,54100.0,62215.0
1790,521647,Health Legal Affairs,71423.0,82137.0
1791,546200,Constituent Services & Community Programs,54100.0,83981.0
1792,496765,Health,70806.0,87685.0
1793,520155,"Finance, Accounting, & Procurement Health",58700.0,85000.0
1794,531676,"Finance, Accounting, & Procurement",110000.0,133900.0
1795,532641,"Public Safety, Inspections, & Enforcement",40091.0,54018.0
1796,534591,"Public Safety, Inspections, & Enforcement",64922.0,173486.0
1797,551749,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,53057.0,61015.0
1798,550638,"Engineering, Architecture, & Planning",51535.0,59265.0
1799,542912,Legal Affairs,47418.0,54531.0
1800,436356,"Finance, Accounting, & Procurement Health",60193.0,77000.0
1801,527280,Constituent Services & Community Programs,66322.0,98830.0
1802,548647,"Communications & Intergovernmental Affairs Policy, Research & Analysis",65000.0,85000.0
1803,533310,Administration & Human Resources Social Services,67000.0,77050.0
1804,529854,Social Services,20.9814,20.9814
1805,529246,"Policy, Research & Analysis Social Services",70611.0,86887.0
1806,528579,"Engineering, Architecture, & Planning",72038.0,192152.0
1807,547446,Administration & Human Resources,43929.0,57093.0
1808,549793,Legal Affairs,127410.0,137410.0
1809,546997,"Public Safety, Inspections, & Enforcement",51317.0,67044.0
1810,546563,"Technology, Data & Innovation",39.2485,45.1357
1811,526197,Constituent Services & Community Programs,54100.0,83981.0
1812,534511,"Public Safety, Inspections, & Enforcement",34834.0,50207.0
1813,532641,"Public Safety, Inspections, & Enforcement",40091.0,54018.0
1814,541415,"Finance, Accounting, & Procurement Social Services",64922.0,173486.0
1815,541189,Administration & Human Resources Social Services,53057.0,77124.0
1816,546676,"Finance, Accounting, & Procurement Policy, Research & Analysis",36812.0,84395.0
1817,459876,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis Social Services",64922.0,130000.0
1818,534683,Health,54100.0,62215.0
1819,542349,"Policy, Research & Analysis",90000.0,110000.0
1820,530292,"Policy, Research & Analysis",104119.0,116659.0
1821,546530,"Engineering, Architecture, & Planning",74650.0,109409.0
1822,507267,"Health Policy, Research & Analysis",96772.0,130000.0
1823,543029,"Public Safety, Inspections, & Enforcement",58167.0,58167.0
1824,532232,Legal Affairs,63228.0,80000.0
1825,552735,Administration & Human Resources,104000.0,110000.0
1826,536975,"Technology, Data & Innovation",105000.0,120000.0
1827,199170,Health,41452.0,52821.0
1828,429260,Social Services,51022.0,61439.0
1829,523900,Constituent Services & Community Programs,60193.0,90704.0
1830,546040,"Technology, Data & Innovation Policy, Research & Analysis",90000.0,110000.0
1831,549888,Building Operations & Maintenance,55806.0,69093.0
1832,539418,Building Operations & Maintenance,51.44,51.44
1833,544452,"Technology, Data & Innovation",80931.0,208826.0
1834,507688,Social Services,38333.0,56707.0
1835,550321,Communications & Intergovernmental Affairs,54100.0,62215.0
1836,531826,"Finance, Accounting, & Procurement Policy, Research & Analysis",103307.0,103307.0
1837,549969,Constituent Services & Community Programs,100000.0,110000.0
1838,550223,"Public Safety, Inspections, & Enforcement Social Services",49427.0,55853.0
1839,529501,Social Services,54100.0,83000.0
1840,546105,Social Services,38333.0,63794.0
1841,523453,Health,40017.0,46019.0
1842,532917,"Technology, Data & Innovation",58700.0,75000.0
1843,465972,Administration & Human Resources Legal Affairs,40017.0,62820.0
1844,526450,Social Services,47418.0,54531.0
1845,537987,"Public Safety, Inspections, & Enforcement",56041.0,64447.0
1846,551530,"Technology, Data & Innovation",44083.0,44083.0
1847,552118,Constituent Services & Community Programs,38333.0,44083.0
1848,507221,"Engineering, Architecture, & Planning",57078.0,70891.0
1849,524806,Administration & Human Resources Health,70611.0,85000.0
1850,545396,"Policy, Research & Analysis",53124.0,61093.0
1851,551421,Communications & Intergovernmental Affairs,56148.0,63447.0
1852,534928,Building Operations & Maintenance,298.24,309.2
1853,546488,"Technology, Data & Innovation Policy, Research & Analysis",97138.0,105000.0
1854,545813,"Engineering, Architecture, & Planning",57078.0,85646.0
1855,548247,Legal Affairs,100000.0,115000.0
1856,547873,Legal Affairs,72038.0,135000.0
1857,508720,Social Services,54100.0,62215.0
1858,536383,"Health Public Safety, Inspections, & Enforcement",51345.0,58020.0
1859,526197,Constituent Services & Community Programs,54100.0,83981.0
1860,549792,"Technology, Data & Innovation",80000.0,90000.0
1861,545821,Building Operations & Maintenance,32520.0,37398.0
1862,546047,"Finance, Accounting, & Procurement",80000.0,90000.0
1863,490231,Legal Affairs,63228.0,72712.0
1864,535003,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis",54100.0,83981.0
1865,550758,Administration & Human Resources,70611.0,105138.0
1866,552415,Building Operations & Maintenance,54100.0,83981.0
1867,552415,Building Operations & Maintenance,54100.0,83981.0
1868,531676,"Finance, Accounting, & Procurement",110000.0,133900.0
1869,552021,"Finance, Accounting, & Procurement Policy, Research & Analysis",73806.0,103307.0
1870,549802,"Technology, Data & Innovation",115000.0,125000.0
1871,549058,"Building Operations & Maintenance Public Safety, Inspections, & Enforcement",51000.0,51000.0
1872,519585,Social Services,73027.0,87622.0
1873,532900,Building Operations & Maintenance,36474.0,42419.0
1874,544981,Constituent Services & Community Programs Legal Affairs,40017.0,62820.0
1875,546647,"Technology, Data & Innovation",90000.0,100000.0
1876,546647,"Technology, Data & Innovation",90000.0,100000.0
1877,536347,"Technology, Data & Innovation",61470.0,75000.0
1878,550700,"Finance, Accounting, & Procurement Policy, Research & Analysis",73806.0,83399.0
1879,532554,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",50000.0,60000.0
1880,542027,"Technology, Data & Innovation Legal Affairs",58700.0,130000.0
1881,547382,"Engineering, Architecture, & Planning",57078.0,65640.0
1882,541547,Building Operations & Maintenance,33454.0,50426.0
1883,527794,Building Operations & Maintenance,48.27,48.27
1884,551852,"Technology, Data & Innovation",50414.0,57976.0
1885,543216,Communications & Intergovernmental Affairs,84451.0,113550.0
1886,519073,"Technology, Data & Innovation",100000.0,133900.0
1887,532784,Administration & Human Resources,54100.0,62215.0
1888,546492,"Engineering, Architecture, & Planning",57078.0,85646.0
1889,530900,Social Services,51999.0,59800.0
1890,542688,"Policy, Research & Analysis Social Services",62215.0,80000.0
1891,532504,Administration & Human Resources Social Services,29.6114,34.0531
1892,531669,"Finance, Accounting, & Procurement",110000.0,133900.0
1893,526862,"Engineering, Architecture, & Planning",57078.0,80000.0
1894,540541,"Engineering, Architecture, & Planning",67757.0,98128.0
1895,535558,"Constituent Services & Community Programs Legal Affairs Policy, Research & Analysis",130000.0,160000.0
1896,242091,Health,32.11,36.93
1897,530507,"Health Policy, Research & Analysis",94283.0,108426.0
1898,547502,"Engineering, Architecture, & Planning",74650.0,85847.0
1899,550030,"Technology, Data & Innovation",0.0,75000.0
1900,529221,"Policy, Research & Analysis Social Services",70611.0,86887.0
1901,539449,Legal Affairs,63228.0,72712.0
1902,544471,Administration & Human Resources,41483.0,47705.0
1903,535224,"Engineering, Architecture, & Planning",75504.0,86830.0
1904,552467,Legal Affairs,115000.0,125000.0
1905,541527,"Finance, Accounting, & Procurement Policy, Research & Analysis",53797.0,73243.0
1906,521294,Legal Affairs,71423.0,82137.0
1907,535869,"Health Public Safety, Inspections, & Enforcement",45722.0,45722.0
1908,544479,"Technology, Data & Innovation",106729.0,241434.0
1909,534083,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Legal Affairs Policy, Research & Analysis",60000.0,70000.0
1910,534714,"Engineering, Architecture, & Planning",112000.0,120000.0
1911,499408,Administration & Human Resources Social Services,78871.0,90702.0
1912,551222,"Engineering, Architecture, & Planning",57078.0,65640.0
1913,546424,"Technology, Data & Innovation Policy, Research & Analysis",75504.0,94761.0
1914,550141,"Technology, Data & Innovation",54100.0,61000.0
1915,509139,Constituent Services & Community Programs Legal Affairs,37413.0,60310.0
1916,295648,"Administration & Human Resources Policy, Research & Analysis",54643.0,150371.0
1917,551028,Administration & Human Resources,19.0,19.0
